sequenceID,X1.lower,X1.upper,X2.lower,X2.upper,X3.lower,X3.upper,X4.lower,X4.upper,X5.lower,X5.upper,X6.lower,X6.upper,X7.lower,X7.upper,X8.lower,X8.upper,X9.lower,X9.upper,X10.lower,X10.upper,X11.lower,X11.upper,X12.lower,X12.upper,X13.lower,X13.upper,X14.lower,X14.upper,X15.lower,X15.upper,X16.lower,X16.upper,X17.lower,X17.upper,X18.lower,X18.upper,X19.lower,X19.upper,X20.lower,X20.upper
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:13607162-16800000,10.126101644771104,11.319661175357396,9.082402581960773,10.290512585623446,9.345110809499488,11.4019053744288,9.368258656089438,10.421227619714045,9.041624168445196,10.244785555218186,9.428196517272225,10.37071900591976,10.09986159742718,11.39987163194246,9.364849211126982,10.32396070431846,10.105284316111465,11.116510246817597,9.886611497212488,11.28109562302211,10.3082409882951,11.738187494765953,9.886611497212488,11.28109562302211,10.308291229156245,11.738216777475827,9.932181950941787,10.878015500199444,10.027995448888305,11.053614945201844,9.319446183953728,10.537440468073463,9.827678020360736,10.861233575740698,9.827678020360736,10.861233575740698,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.85094510396291,11.032139125797585,9.096913447154705,10.309699034366304,9.34143242625305,11.171111875547364,9.365030959223077,10.419074633284708,8.97747840048487,10.213943552485944,9.236961333282947,10.360269158155962,9.888150086067208,11.259826802468524,9.282473365650171,10.395326637740242,9.995914049701241,11.01814624065537,9.740835162699158,11.156998929918473,9.510926097159738,10.93583785328019,9.740835162699158,11.156998929918473,9.51105092681593,10.935860862199661,9.501729269867546,10.438423917432408,10.027995448888305,11.053614945201844,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,9.669167306255876,10.835346340887554,9.06301390840164,10.252888933970098,9.339961483016282,11.0831194737597,9.349237991419614,10.408540107593126,8.694874099244771,10.078082245267069,9.237434464336879,10.36030592153261,9.979608322345001,11.323305278312546,9.282819883166907,10.394883378854129,9.735043398268317,10.783528822366861,9.786813408522075,11.198024864674835,9.402902512922156,10.781062123352058,9.786813408522075,11.198024864674835,9.403015163346979,10.781084281802123,9.659380099524137,10.579565414872203,9.823677703207977,10.866852215890503,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,9.730779927589154,10.902683846837135,9.072761785679093,10.274216797734766,9.339320507410775,11.045517396746236,9.351739065196853,10.410208428590067,8.705993530423711,10.08342732935921,9.232573319419924,10.3599240036306,10.039474526816278,11.362323898324348,9.28076258706401,10.397545214820283,9.873650886332143,10.908187091165928,9.829006644882107,11.234089541508865,9.371793470469138,10.733136010670933,9.829006644882107,11.234089541508865,9.371901334413613,10.73315792936819,9.828368953964919,10.756496044629154,9.93048530589249,10.96448299423082,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,9.73798968970554,10.910520412162441,9.064716363534535,10.257095396388877,9.340468628223903,11.113187526321132,9.362696006785882,10.417517135723756,8.67472885680445,10.068398590866764,9.21711420158515,10.358643228143285,10.144098009813556,11.426316731184556,9.274231302065916,10.406514514980202,9.735043398268317,10.783528822366861,9.925057000037876,11.31114964784274,9.440021878358664,10.83618917393187,9.925057000037876,11.31114964784274,9.440139473146804,10.836211621955044,9.545589158225942,10.475329851959476,9.823677703207977,10.866852215890503,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,9.991525373184185,11.180544986717905,9.106016933933498,10.31957050487324,9.344744157621221,11.378190713637393,9.38736114768517,10.433969555645035,9.186278606498036,10.314342576765057,9.435251781553275,10.370997704358784,9.55656770229942,10.976277397923695,9.367588634074414,10.32229939200007,9.995914049701241,11.01814624065537,9.610872125093312,11.029714803020624,10.07066336528744,11.543065632239177,9.610872125093312,11.029714803020624,10.070761321137802,11.543093101514387,9.196240556012123,10.233782299710795,9.93048530589249,10.96448299423082,9.319446183953728,10.537440468073463,9.545656512860432,10.604485905473439,9.545656512860432,10.604485905473439,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,9.863323786621617,11.045336807636886,9.095112284118443,10.30757587055632,9.341212411805259,11.157798038623177,9.433411607974449,10.464685946035843,8.945614399756323,10.19862354658244,9.236946336315757,10.360267991438091,9.71970812801672,11.128110085162234,9.28182817810151,10.39615738495942,9.995914049701241,11.01814624065537,9.763817533095482,11.177740571360118,9.523047306812684,10.952187963291635,9.763817533095482,11.177740571360118,9.523173094448715,10.952211068848555,9.494190778914854,10.432266119310253,10.027995448888305,11.053614945201844,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.678619631809019,10.84572005823793,9.05766053138069,10.237803826062532,9.340148019671233,11.094146292890532,9.40465641585115,10.445505882764792,8.608339069068734,10.0364866142736,9.23781361266676,10.360335319783855,9.882811491474396,11.255963740018274,9.282457057959263,10.395347548225086,9.735043398268317,10.783528822366861,9.913519882206234,11.302236073265021,9.437518423766416,10.83253842321892,9.913519882206234,11.302236073265021,9.43763571072271,10.832560851608378,10.092075416051491,11.083867584807788,9.823677703207977,10.866852215890503,9.864318921797679,11.064393567472395,9.827678020360736,10.861233575740698,9.827678020360736,10.861233575740698,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr3:60000-66170270,9.762136023509925,10.936700849443696,9.050070048428244,10.208985953598813,9.339957154683475,11.082864061823278,9.41886155344946,10.454980927313045,8.35107890636209,9.912843121347123,9.232419226858147,10.359911742924456,10.420579199859082,11.574564596751657,9.280085404926723,10.398437606580615,9.873650886332143,10.908187091165928,10.299535329394766,11.560808519178636,9.432716327273003,10.825508957071634,10.299535329394766,11.560808519178636,9.432833013481268,10.825531347839842,10.114170889631694,11.114073108869576,9.93048530589249,10.96448299423082,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr3:93504854-194041961,9.764334323626823,10.939079371406478,9.063851521850825,10.254989042929537,9.340480006745906,11.11386538061713,9.421594400249433,10.456803767989186,8.647386546542293,10.055255602886518,9.216038559834393,10.35855006862549,9.968780756908641,11.316043805754248,9.27329703173999,10.407868010001838,9.873650886332143,10.908187091165928,9.944292030244148,11.32581634559483,9.465735145152316,10.873147824712305,9.944292030244148,11.32581634559483,9.46585569174102,10.873170475138977,9.665673122532338,10.585683508469199,9.93048530589249,10.96448299423082,9.864318921797679,11.064393567472395,10.058063282177272,11.070969762823779,10.058063282177272,11.070969762823779,0,0,1,1
