sequenceID,X1.lower,X1.upper,X2.lower,X2.upper,X3.lower,X3.upper,X4.lower,X4.upper,X5.lower,X5.upper,X6.lower,X6.upper,X7.lower,X7.upper,X8.lower,X8.upper,X9.lower,X9.upper,X10.lower,X10.upper,X11.lower,X11.upper,X12.lower,X12.upper,X13.lower,X13.upper,X14.lower,X14.upper,X15.lower,X15.upper,X16.lower,X16.upper,X17.lower,X17.upper,X18.lower,X18.upper,X19.lower,X19.upper,X20.lower,X20.upper
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr4:68270000-75427379,9.463998259630268,10.847468108679038,9.076560648773238,11.094938142919144,9.076120397054183,11.100709489827889,9.289963292917037,10.830763688772947,9.607603669801424,10.957668583433588,9.445136535226993,11.143834456280956,9.54997337296362,10.929409949044775,9.527469728139181,10.903098932216693,9.453900303589457,10.88690227898303,9.595227347779883,10.911717233827318,9.59523286740773,10.911720933141194,9.443190774110974,10.866428671488904,9.443190774110974,10.866428671488904,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr4:75452279-190000000,9.463998259630268,10.934028224487804,10.044926081947551,10.856781545641814,10.04259920054119,10.856210456571759,9.492708271240645,10.908106990371891,9.67231560979566,10.975261316584692,9.52185169633816,10.882953041778364,9.541405087132091,10.926123597102986,9.560991033827861,10.836576580933796,9.425183118824208,10.856282812393601,9.666562575859416,10.909258394792232,9.666572739061166,10.909277658898056,9.463555562543831,10.881148222973536,9.463555562543831,10.881148222973536,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr5:100000-17500000,9.463998259630268,10.961479384310621,9.400621571258398,10.859614321364978,9.398587389524664,10.859430162007039,9.669014073798508,10.975384558858025,9.785318208732054,11.003964635481452,9.50602878207809,10.93675975951578,9.53989272168809,10.92554350299185,9.562624100230323,10.832529200389406,9.62195529717504,11.01502307011458,9.6754448971094,10.908952248782128,9.675455615176134,10.908973538809787,9.638105384531343,11.007354369318307,9.638105384531343,11.007354369318307,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr6:62178589-95680543,9.463998259630268,10.970968986259606,9.638006917792836,10.85689145234982,9.636934174075805,10.856341185898481,9.721374296185331,10.99536864290684,9.57634139091312,10.94883367425632,9.482914854246928,11.01536136124605,9.53089570053595,10.92209235997283,9.564537858768688,10.827674647665301,9.746893756892261,11.079773918516253,9.665488374937468,10.909295419412814,9.665498470685407,10.909314439828435,9.707499184363598,11.057549898250613,9.707499184363598,11.057549898250613,9.518844774206011,10.916427767450408,9.582743743352353,10.955582447319017,9.541855356488497,10.933731424829688,9.5189064328397,10.928455806840475,9.5189064328397,10.928455806840475,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr7:62500000-74715724,9.463998259630268,10.92934413469095,9.269963434055171,10.87369353269811,9.275060661074804,10.873120818993089,9.53272852826467,10.923376898376375,8.983574201528704,10.714271594817433,9.546514971139288,10.799085705863945,9.493398103965546,10.907705460190442,9.513002319413545,10.923928913458374,9.475449866113369,10.907597114527107,9.468229656062704,10.916095286783246,9.468226083961781,10.916074384694738,9.517370677846998,10.92005046824164,9.517370677846998,10.92005046824164,9.518844774206011,10.916427767450408,9.47124186303904,10.891905364205343,9.489664459853032,10.900956141150289,9.495836897822116,10.88343471888561,9.495836897822116,10.88343471888561,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS206573/problems/chr8:48135599-86500000,9.463998259630268,10.804984074082256,9.666358201437106,10.856856001035787,9.664682651225348,10.856300354875318,9.164925462214342,10.783076612635625,9.660843484339994,10.972207812851934,9.536969504914566,10.831544792404202,9.54106427682342,10.925992874127388,9.499812865671004,10.939768141728639,9.349766154428012,10.750805260056723,9.515670014096258,10.914459763001645,9.515669961833737,10.914447584796527,9.301840782900115,10.764290279799411,9.301840782900115,10.764290279799411,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr4:68270000-75427379,9.463998259630268,10.862346017714174,9.038957606845997,11.255081824685497,9.038457140436094,11.261647717164765,9.329556683851024,10.845865842361661,9.62512340052312,10.96252166609031,9.453197064445135,11.11642256955588,9.548537003794763,10.928859051384272,9.53219593391293,10.895392871425482,9.46105973151746,10.893973895322233,9.607188483461186,10.911304931140677,9.60719480495527,10.911311152679517,9.469149574085407,10.885191723739752,9.469149574085407,10.885191723739752,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr4:75452279-190000000,9.463998259630268,10.938224029449884,10.001274500719092,10.856781891266467,9.998677640175856,10.856210911827839,9.527955489481883,10.921555672972715,9.726514503193265,10.989329350739808,9.477391933129297,11.034142939593266,9.543959495464037,10.927103365269716,9.560833581680527,10.836962252396436,9.448988780710287,10.88192990561538,9.67187175737854,10.909075403355615,9.671882252857813,10.909095876065855,9.489506727413527,10.899907077658213,9.489506727413527,10.899907077658213,9.489930971346979,10.909356893332308,9.582743743352353,10.955582447319017,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr5:100000-17500000,9.463998259630268,10.968558389665304,9.36085632895356,10.861661136075172,9.358553899000071,10.861722018102462,9.712356272887064,10.99192665683114,9.842699999720786,11.017665983777988,9.481114938384508,11.021482253319391,9.540886692704134,10.92592475886432,9.57196024180621,10.807652020447435,9.812361739579968,11.10790091294973,9.699439459950781,10.908125249434164,9.699451651091067,10.908152109502481,9.73771523572151,11.079410238921582,9.73771523572151,11.079410238921582,9.518844774206011,10.916427767450408,9.617010830846766,10.975147116388882,9.556626079720672,10.943005479039442,9.531812021316611,10.953636146839926,9.531812021316611,10.953636146839926,0,0,1,1
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr6:62178589-95680543,9.463998259630268,10.966167627846346,9.591492792682175,10.856989512242306,9.590239262092382,10.856455634460534,9.708110749261095,10.990306248637523,9.613562361319385,10.959326928385963,9.49295533791286,10.981217326879687,9.53625565688634,10.924148408009017,9.570308097311113,10.812278770437016,9.79676837157428,11.101489154560682,9.681433097841364,10.908745856219326,9.68144418706629,10.908768523042164,9.730822699030341,11.074423509209907,9.730822699030341,11.074423509209907,9.518844774206011,10.916427767450408,9.582743743352353,10.955582447319017,9.541855356488497,10.933731424829688,9.5189064328397,10.928455806840475,9.5189064328397,10.928455806840475,0,0,1,1
