sequenceID,X1.lower,X1.upper,X2.lower,X2.upper,X3.lower,X3.upper,X4.lower,X4.upper,X5.lower,X5.upper,X6.lower,X6.upper,X7.lower,X7.upper,X8.lower,X8.upper,X9.lower,X9.upper,X10.lower,X10.upper,X11.lower,X11.upper,X12.lower,X12.upper,X13.lower,X13.upper,X14.lower,X14.upper,X15.lower,X15.upper,X16.lower,X16.upper,X17.lower,X17.upper,X18.lower,X18.upper,X19.lower,X19.upper,X20.lower,X20.upper
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr10:18024675-38818835,8.348955457926422,10.1669055522712,8.575142268980585,10.477478292196736,8.569107147856998,10.479722907753171,8.517141907380257,10.425409615265636,8.58299029746928,10.430511059617427,8.54881047182932,10.455210117450747,8.530923964095088,10.54773101405418,8.745759894461571,10.454373883030286,8.470187989566567,10.395921247127779,8.58034518626382,10.460250046449595,8.582670071445776,10.448837390616973,8.566502800971932,10.44061451028142,8.582670366018291,10.487325106543814,8.57285123284845,10.475110204001858,8.57285123284845,10.475110204001858,8.493326416720155,10.372461880683204,8.636831342735475,10.469509920502528,8.636831342735475,10.469509920502528,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr11:69774695-87688378,8.543552110323617,10.412961096614598,8.593264023815067,10.45049244610135,8.569143305371222,10.444382028209304,8.517249688641142,10.426074862607479,8.582911090311086,10.430464072226656,8.558375911616084,10.45942108171721,8.515974139149256,10.655798754642804,8.856874556343882,10.444090032552936,8.526538791606475,10.433456838241463,8.597835353029424,10.65045058780347,8.578169763464203,10.493253958682999,8.60403871387689,10.512077288502951,8.57817191754458,10.55009869106892,8.594436228326003,10.65697443127768,8.594436228326003,10.65697443127768,8.505240765632978,10.407149418075392,8.757795076656917,10.469124620909536,8.757795076656917,10.469124620909536,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr12:145739-7189876,8.484186819674505,10.337578197118638,8.55554834289439,10.506650214583715,8.569097334593026,10.505716239517255,8.515584870931082,10.409800416289853,8.53841248153509,10.415731944570991,8.589271214124626,10.473346144740844,8.516591075592121,10.651007576734143,8.947658873082219,10.435687970167976,8.700037813203098,10.549839841953862,8.58335327124702,10.492887399844747,8.57484678287311,10.526049134077311,8.678721054633229,10.654310835725482,8.574850301117984,10.591239277895056,8.589594679752494,10.624652534360848,8.589594679752494,10.624652534360848,8.581978587942366,10.537260051765656,9.059554622283335,10.468480770697393,9.059554622283335,10.468480770697393,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr14:19050000-107289540,8.796234096879289,10.736984338313718,8.592959273707699,10.45094630747326,8.569135376276892,10.449423437098517,9.00305026290915,10.723427330849098,8.675197205663949,10.712482485444255,8.548636561287102,10.455133982937419,8.525102148038146,10.587891918311474,8.745759894461571,10.454373883030286,8.498256891356842,10.414598958138544,8.600084503509912,10.674985735938286,8.580864607112005,10.466657024455344,8.570403571484235,10.448040220502662,8.580865649357548,10.513544795567372,8.586289825110967,10.600105265133372,8.586289825110967,10.600105265133372,8.505240765632978,10.407149418075392,8.636831342735475,10.469509920502528,8.636831342735475,10.469509920502528,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr16:46510000-88389383,8.516215637033383,10.378213922599187,8.577123345367724,10.474528458412692,8.56910983957447,10.475207402570675,8.569679643480125,10.517675989059788,8.637982417816147,10.511791519988968,8.561276719923796,10.460707270090438,8.519709072270983,10.627249973355955,8.856874556343882,10.444090032552936,8.555019897232443,10.452483552356686,8.595942716400998,10.62981800993331,8.579103016544948,10.484043255275537,8.608168034425091,10.519939915008536,8.579104786144534,10.53777714936943,8.584596966451471,10.586680838101937,8.584596966451471,10.586680838101937,8.518323477986383,10.438177456593166,8.757795076656917,10.469124620909536,8.757795076656917,10.469124620909536,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr1:206482221-223747846,8.33260306505872,10.146365640217432,8.580698649735645,10.469204643754495,8.56912117750038,10.461147780283852,8.516485299011732,10.420754614105789,8.574687273032566,10.42613386759645,8.552110009565062,10.45665745426082,8.530948714978678,10.547565196349638,8.745759894461571,10.454373883030286,8.498256891356842,10.414598958138544,8.588555384225714,10.549402854402722,8.58259905875299,10.449538281503465,8.575961149373938,10.458620226095718,8.582599382775811,10.488383797339353,8.585849867261885,10.596673626343435,8.585849867261885,10.596673626343435,8.505240765632978,10.407149418075392,8.636831342735475,10.469509920502528,8.636831342735475,10.469509920502528,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr3:60000-66170270,8.579334055089475,10.458533518030151,8.582142644072867,10.467054400122606,8.569117503307297,10.465055825207628,8.71176537235942,10.61241614041287,8.660658541169994,10.607618386212467,8.546083351199771,10.454017972562454,8.531275391980712,10.545380442813103,8.745759894461571,10.454373883030286,8.498256891356842,10.414598958138544,8.598249424135027,10.65496622760493,8.583204143820595,10.443566109953736,8.56064456580441,10.429462805840672,8.58320421680044,10.479289250987312,8.59096955622421,10.63425299781515,8.59096955622421,10.63425299781515,8.505240765632978,10.407149418075392,8.636831342735475,10.469509920502528,8.636831342735475,10.469509920502528,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chr4:75452279-190000000,9.134252921068764,11.178560889828358,8.59360232643813,10.449988613469657,8.569131947591174,10.451880926581055,9.04775343958914,10.736835466633105,8.679654320861971,10.75466139637858,8.521212728976046,10.443313318794203,8.563256481042997,10.36175068146916,8.745759894461571,10.454373883030286,8.414755851215535,10.359160974674907,8.575636617727497,10.409224806482953,8.590634074366989,10.370229342593575,8.477802833494593,10.271809117071825,8.59063104436845,10.352842606628775,8.570383752654848,10.44696470788352,8.570383752654848,10.44696470788352,8.473094928807562,10.287733385833235,8.535097142365181,10.46995472835761,8.535097142365181,10.46995472835761,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC77/problems/chrX:37148256-49242997,8.443285815028048,10.285804857498508,8.587923865923365,10.458445265841249,8.569122259736648,10.460083371482199,8.51563396505262,10.410851216791821,8.550583150059254,10.41808433240522,8.523223220610214,10.444167664899688,8.56758040179703,10.340910157936202,8.745759894461571,10.454373883030286,8.442348063520134,10.377436808311929,8.555067324892264,10.187208522632858,8.591878165859157,10.357948951929757,8.49175633065056,10.298357937771243,8.591874612593926,10.328735773332387,8.559454031368148,10.297800916547583,8.559454031368148,10.297800916547583,8.482602588300463,10.333134936778606,8.636831342735475,10.469509920502528,8.636831342735475,10.469509920502528,0,0,1,1
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr10:18024675-38818835,8.607975100786462,10.495085079072481,8.558869409935554,10.501706180565634,8.569097741147715,10.504086002369661,8.51569130548142,10.41191328659586,8.550313668971569,10.418022652587277,8.563123793708442,10.461528492839115,8.562086599810439,10.367533689506153,8.400580689531125,10.486322352136682,8.414755851215535,10.359160974674907,8.560999671144188,10.251092049527571,8.586613822664901,10.409911861922865,8.527123761610255,10.365660580208555,8.586612476324753,10.424792788463098,8.55982740890883,10.30363507437482,8.55982740890883,10.30363507437482,8.493326416720155,10.372461880683204,8.386768605530248,10.471124775895507,8.386768605530248,10.471124775895507,0,0,1,1
