sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr10:18024675-38818835,7.0,11.0,4.0,7.0,4.008543375911716,7.0,8.592909042385617,24.91022920525664,1.0188822358493594,7,507762,0.992847898326076,107,498353,106,106,8.599997263307458,73.95995292889577,0,1
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr14:19050000-107289540,8.0,11.0,3.0,7.0,4.823669363797713,7.0,8.576761077489525,37.6595941504476,1.018437099769933,35,1925171,0.994329435958204,201,1890320,249,249,9.67129234949443,93.53389570938948,0,1
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000,7.0,9.0,2.0,5.0,4.359676712335406,5.0,7.125307310416821,28.911917863612462,1.0160136021292805,22,1685721,0.9919139382451244,106,1659153,105,105,8.055190747104598,64.88609797223953,0,1
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128,7.0,10.0,3.0,6.0,4.734096723998256,6.0,8.030599554586194,31.290742819347727,1.0174111327731865,6,707642,0.9949224996616264,137,695533,136,136,10.184648994183531,103.7270751347236,0,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,3.0,4.0,1.0,2.0,4.694134188038587,2.0,3.309743400015856,27.34722396528435,1.007716565951974,5,114398,0.9833523709893442,61,113523,60,60,5.544652859158084,30.74317532856992,0,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,3.0,4.0,1.0,2.0,4.723258568046828,2.0,3.902384790814722,38.3834675900512,1.0091381117059446,32,513287,0.9863823305494972,122,508640,152,152,6.164472416189447,38.00072016996056,0,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,3.0,4.0,1.0,2.0,4.806910621357478,2.0,3.3079541261605887,31.401568838582087,1.0078690499722325,10,535375,0.9810943210649724,74,531196,73,73,5.204413741663863,27.08592239441965,0,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,3.0,4.0,1.0,2.0,4.6324769565910175,2.0,3.701108343769495,26.284937959501327,1.0087992495309568,6,215076,0.9871419707241122,71,213201,70,70,6.319084786483744,39.93083253877031,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr10:18024675-38818835,11.0,14.0,3.0,7.0,2.378999170859256,7.0,11.068743596014128,7.304327550307902,1.034029841505696,6,334033,0.9964670091103331,116,323041,115,115,12.509341225775124,156.48361790287709,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr14:19050000-107289540,15.0,18.0,3.0,8.0,2.5373784781099844,8.0,13.706317382194346,11.960750962711357,1.0390504727461791,60,1534796,0.9977412765661254,238,1477115,358,358,15.84405276164008,251.03400791363453,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270,9.0,12.0,3.0,6.0,2.561318454448933,6.0,10.37413313416736,7.728578430520251,1.0284855008933624,15,926758,0.996640226487206,109,901091,108,108,12.730680030768216,162.0702140458006,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961,11.0,13.0,2.0,6.0,2.8651931134364954,6.0,10.312744947905149,11.64537754176525,1.029579053141339,33,1089168,0.9966686637107646,175,1057878,175,175,12.810348354001135,164.1050249508596,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:75452279-190000000,11.0,13.0,2.0,6.0,3.0053011462037427,6.0,10.09120797924049,12.876884743111328,1.030548377328759,16,1051620,0.9965972543151532,180,1020448,184,184,12.687703169052474,160.97781170598418,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:9324642-31820917,10.0,12.0,2.0,6.0,3.248486840981088,6.0,10.1019821997072,12.619472593234052,1.0306370954248851,13,221756,0.9972503651302588,114,215165,113,113,14.127980028815688,199.5998196946149,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr5:49600000-91636128,11.0,13.0,2.0,6.0,2.8311625034756496,6.0,11.241565879864682,9.605674578126852,1.0335698846573194,7,378238,0.9977959829797955,135,365954,134,134,15.83540631158291,250.76009305291987,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr10:18024675-38818835,7.0,11.0,4.0,7.0,3.2778434529617373,7.0,9.659737468039012,13.719095387905975,1.0249856611994468,6,425326,0.9953319419806892,93,414959,92,92,10.740215729294428,115.35223391178346,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr14:19050000-107289540,11.0,16.0,5.0,9.0,2.5285939731221467,9.0,12.824143513536276,8.179342298119114,1.0313126544355071,10,2204141,0.9966684388645736,134,2137220,133,133,12.828788699692662,164.57781950136217,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270,9.0,13.0,4.0,8.0,2.828605042626195,8.0,10.5570182072532,10.686375329021534,1.0257001478318002,8,1498671,0.9949818764393434,99,1461121,98,98,10.368278518888804,107.50119944525102,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961,8.0,12.0,4.0,7.0,2.9419644485848675,7.0,10.39802683722791,11.246119763757452,1.0261031583330764,7,1631228,0.9957704792708072,121,1589732,120,120,11.300787856506297,127.70780617776018,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:75452279-190000000,8.0,11.0,3.0,6.0,3.303700671014069,6.0,9.196285807014675,13.002476318924924,1.0243360999287645,5,1360304,0.9958490624476446,105,1327987,104,104,11.378176942092514,129.46291052556575,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:9324642-31820917,8.0,11.0,3.0,7.0,3.5628709312528506,7.0,9.855232008347736,16.306956995315232,1.0249552449057453,5,314322,0.9965124349224777,136,306670,135,135,12.424826342834706,154.37630964959925,0,1
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr5:49600000-91636128,9.0,12.0,3.0,7.0,2.7958302032133284,7.0,10.723066315523852,8.58244105464218,1.0279617509547156,6,578468,0.9970511375973417,104,562734,103,103,13.57323393595648,184.23267948020063,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr10:18024675-38818835,3.0,4.0,1.0,2.0,4.849531692353736,2.0,4.751294615693332,26.365259496730403,1.1432575496445463,16,706468,0.9931110952238088,97,617944,128,128,10.356457877165894,107.2562197615115,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr14:19050000-107289540,3.0,4.0,1.0,2.0,5.09654564696856,2.0,4.918170959293565,31.31080907322859,1.1462464565315778,75,3054474,0.9930464614478092,130,2664763,164,164,10.38455798342417,107.83904451109863,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270,3.0,4.0,1.0,2.0,5.9582863910784045,2.0,3.738660225794949,44.88689219083365,1.1295009057480396,33,2252148,0.9849312881678796,88,1993933,115,115,6.882997803771193,47.37565876671906,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961,3.0,4.0,1.0,2.0,6.270825475014549,2.0,3.8199529112451054,47.72765990696888,1.1327299851036134,49,3134393,0.9890350989652138,93,2767115,122,122,8.101841580767841,65.63983699985876,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:75452279-190000000,2.0,3.0,1.0,2.0,5.388003137865224,2.0,4.301720780736325,32.51945443256119,1.1394276309932685,31,3417393,0.992826035245115,99,2999220,130,130,10.106194159097813,102.13516038138276,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:9324642-31820917,2.0,3.0,1.0,2.0,6.60287375540307,2.0,4.129917623483182,49.74920659806754,1.1325940975366966,13,694048,0.9936260873827872,128,612796,164,164,10.628140428053078,112.95736895841628,0,1
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr5:49600000-91636128,3.0,4.0,1.0,2.0,4.546814074597079,2.0,5.105670677314665,22.988303535872472,1.1473780963030735,43,1354411,0.9943089984889556,109,1180441,141,141,11.497265052026606,132.18710367655237,0,1
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr10:18024675-38818835,3.0,4.0,1.0,2.0,4.104510830166771,2.0,5.480127314115348,17.6405489954655,1.3225382290998993,12,722172,0.993421348467289,99,546051,113,113,12.477928386870104,155.69869682785878,0,1
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr14:19050000-107289540,3.0,4.0,1.0,2.0,4.39195158416661,2.0,4.924763003549692,21.82393098518737,1.3170595920043615,44,2976070,0.9909506322076022,113,2259633,128,128,10.610633045587765,112.58553362811904,0,1
