sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,3144170,1.5204188856377023,27,0.9892321175183733,8.743099009460513,2067964,5.201696329668789,43.32937039488101,249,160.28525267652824,12.660381221611308,8.0,10.0,250,250,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,2826680,1.8518351097108856,239,0.999950462878344,53.14308821544763,1526422,12.704351423367214,197.7995683524062,6623,162487.21568653593,403.09703011376297,8.0,10.0,10086,10086,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,970634,1.4691661495148864,19,0.9883182599558638,8.708012005975743,660671,4.073629809085886,29.6886943508065,215,136.00905318993676,11.662291935547522,9.0,11.0,226,226,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,993459,1.537667045359567,26,0.995007770844224,8.743953950189063,646083,19.106732636589165,604.3753154054772,567,358.557962475592,18.93562680440212,8.0,10.0,917,917,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,2261483,1.5682993792636184,187,0.9988605457953004,8.686697207624421,1441998,43.94737429207812,2491.4402488147384,1323,1947.5343415440664,44.13087741643108,7.0,9.0,3347,3347,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,577132,1.5853097102046425,26,0.9913345880214866,16.412612518575695,364051,2.292374000763701,14.665802967114471,204,220.33978933819623,14.843846851075911,17.0,23.0,271,271,12.0,12.0,6.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,4781524,1.5430278821463712,20,0.9881599391812104,8.441228426284548,3098794,6.751321581053574,82.91773678563014,336,151.6349298992522,12.314013557701331,8.0,10.0,351,351,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,1919608,1.5555035147782752,20,0.9797462846225627,7.513037284575666,1234076,5.313083141233335,50.09357661155912,193,90.3700787010917,9.506317830847635,7.0,9.0,199,199,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr22:16847850-20509431,159212,1.6449219960739745,332,0.9996473642774344,17.97128865287062,96791,23.44265650098994,634.1367094610922,785,20349.63793339429,142.65215712843002,10.0,12.0,4932,4932,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr22:20609431-50364777,1124750,1.4482163665509982,46,0.9903992524500717,8.273797843547769,776646,7.693078439774771,163.61599580706925,305,160.79482355069962,12.680489878182923,8.0,10.0,544,544,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr15:29209443-82829645,2826900,1.096743832004094,10,0.978937637047643,4.992828433312383,2577540,3.6751829131696887,19.059457593904288,87,31.106410931969936,5.577312160169084,4.0,6.0,86,86,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr16:46385801-88389383,2597330,1.2625577424038632,122,0.9999490127665308,26.993399760256427,2057198,14.165530586835771,239.4702348240708,4813,51253.33430344672,226.39199257802105,4.0,6.0,6482,6482,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr17:396626-21566608,1095906,1.0960473901133243,9,0.9849368337548045,5.665643202329898,999872,3.08006409996588,12.502836644708433,72,43.44626096294699,6.591377774255318,5.0,7.0,71,71,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr18:10000-15410898,905444,1.109391138779876,35,0.9989653433336376,5.882794389362922,816164,34.4961951362288,1500.95915243478,855,704.8675134268256,26.54934111097346,4.0,6.0,1649,1649,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr18:18510898-52059136,2005584,1.1102313037239766,117,0.9990392471500752,5.510281728266989,1806457,52.40099500074255,3618.354101163498,1111,868.5480115398939,29.47113861967152,4.0,6.0,2753,2753,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr19:20573415-24631782,413824,1.1155819263564533,7,0.9843495553540592,8.06728669632026,370950,3.640143277659973,34.91212650983761,139,43.942570492141385,6.628919255213582,6.0,10.0,158,158,7.0,7.0,4.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr1:30028082-103863906,4244994,1.098270938778488,9,0.9755082478254354,4.988553390517655,3865162,4.015643279877299,25.784158172383044,114,26.85493714562461,5.182174943556481,4.0,6.0,115,115,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr21:14338129-42955559,1672611,1.0974136873342917,25,0.9640257085772158,4.6484273098271816,1524140,4.42853760538285,44.15549748288475,121,18.265926476742063,4.273865519262634,4.0,6.0,125,125,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr22:16847850-20509431,189273,1.2511435748281332,409,0.9996329143558836,13.751072507453015,151281,24.68421537297918,724.3636613271423,944,18430.55532346088,135.7591813597183,5.0,7.0,4805,4805,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr22:20609431-50364777,1380405,1.0922455122275825,40,0.9839986969733656,5.068448613098027,1263824,9.181824390083664,330.4883045682317,204,40.91004104671751,6.396095765912008,4.0,6.0,389,389,3.0,3.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr15:29209443-82829645,3275761,1.117355821248228,15,0.9926184980155524,6.242897572712708,2931709,5.310594102674909,35.98390846593885,159,93.83520002291614,9.686857076622744,4.0,6.0,158,158,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr16:46385801-88389383,2622936,1.2328607956681958,89,0.999932942322346,21.138389233290763,2127521,14.693527854682047,260.13177918375453,3739,27177.023525789664,164.85455263895403,4.0,6.0,4897,4897,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr17:396626-21566608,1178323,1.115258478799334,12,0.9940026796324994,6.821028481431984,1056548,4.500757063063776,25.67059492894094,145,115.10135073618136,10.728529756503514,5.0,7.0,145,145,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr18:10000-15410898,945644,1.1253299314789735,37,0.9987447719978296,6.272109547830785,840327,37.62960797515663,1899.4691579011635,738,599.3893141106778,24.48242868080448,4.0,6.0,1719,1719,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr18:18510898-52059136,2043331,1.120120753906083,89,0.9978705189970658,5.331546255441405,1824207,49.27137289641895,3398.7016607401656,824,352.23125820742496,18.76782507930594,4.0,6.0,1759,1759,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr19:20573415-24631782,312972,1.118628074715314,30,0.984395081328839,6.181333390520511,279783,7.343684516446056,117.55473189618924,168,44.65803937968117,6.682667085803479,4.0,7.0,196,196,5.0,5.0,3.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr1:30028082-103863906,4622280,1.1182200524723576,22,0.9905901105206716,5.7952760858195,4133606,6.019839153813003,47.7050592991434,163,73.74072197424536,8.587241814124333,4.0,6.0,162,162,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr21:14338129-42955559,1839762,1.1157490768104612,16,0.9856697651191964,5.412203500021833,1648904,6.244426426810668,54.43821163548416,126,48.08704077150106,6.934482011765627,4.0,6.0,126,126,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:16847850-20509431,185111,1.1187455805829702,23,0.99513422830236,7.186433302712373,165464,5.725345809415591,53.00210091791777,204,146.03434526832385,12.084467107337575,5.0,7.0,240,240,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:20609431-50364777,1423664,1.1093808443258608,12,0.992738348000345,6.02450484961782,1283297,5.0506617890591965,34.4297329480176,154,93.56269078474746,9.672780923020404,4.0,6.0,153,153,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr15:29209443-82829645,2853722,1.2628396037465826,30,0.9992689121448745,16.802712846058906,2259767,4.347777477407488,24.62117090943371,507,1379.9028368186491,37.14704344653352,9.0,11.0,507,507,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr16:46385801-88389383,2023227,1.345448100989721,99,0.999895345974502,26.78855573835684,1503758,11.787973725860107,174.22718049374225,2711,17260.207418993698,131.37810859878329,7.0,9.0,3336,3336,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr17:396626-21566608,1156963,1.2508019118313212,43,0.9990956548211714,17.607291200439363,924978,3.5600939127107862,15.996832370027864,375,1085.6119807246075,32.948626386005955,13.0,15.0,381,381,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:10000-15410898,754072,1.2498810737342847,25,0.9991689923049202,13.63535692738134,603316,6.8154853586566855,82.05913682778638,614,1187.9525113659158,34.46668697983483,6.0,8.0,914,914,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136,1382193,1.231468628663375,68,0.9986477386927184,9.086049920037064,1122395,11.517543160608732,274.5859712609838,654,724.7544715778522,26.92126430125176,4.0,6.0,1067,1067,3.0,3.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr19:20573415-24631782,269300,1.2205402465554749,22,0.9969457268367732,9.259117752366969,220641,4.622297200673483,25.576581086256763,198,294.6221768386732,17.16456165588487,6.0,8.0,201,201,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr1:30028082-103863906,3698478,1.2526512944874209,25,0.9991001021086204,14.074622331221352,2952521,4.654760692454753,27.59292056888328,463,1088.0837883657714,32.98611508446806,6.0,8.0,464,464,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr21:14338129-42955559,1387758,1.2471605972316837,34,0.999042871711326,12.668245359407226,1112735,5.468463699127534,38.92566256280468,424,1010.3950177855936,31.78671133957701,6.0,8.0,423,423,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:16847850-20509431,174929,1.2386984846339046,14,0.9987867139865136,15.944894881072928,141221,3.3859652550114028,15.304834408051295,288,780.1193389932414,27.930616516526115,13.0,15.0,301,301,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:20609431-50364777,1340247,1.23261958804984,16,0.99893057312518,15.24478050099465,1087317,3.997619349990221,22.125354040625417,409,874.9109603643999,29.578893832670616,11.0,13.0,423,423,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr15:29209443-82829645,1924192,1.90531603405066,57,0.9965014097908736,13.70615739255457,1009908,5.121013856662256,36.16488564112787,461,856.3993562095462,29.26430173794595,9.0,11.0,480,480,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr16:46385801-88389383,1959437,2.642046772271033,191,0.9999514027491202,111.12083539521356,741637,8.626672102142104,89.18996325271445,7031,380816.9901113554,617.1037109849166,9.0,11.0,10634,10634,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr17:396626-21566608,699378,1.7910725261216964,32,0.9955708903273828,13.475464875371657,390481,4.139665546394114,22.58026753550621,292,589.4875530211164,24.279364757363737,11.0,13.0,303,303,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:10000-15410898,647170,1.952400489932845,45,0.9985776865540698,13.667501319858207,331475,14.991097196763269,322.17902873816894,903,2303.606270934363,47.995898480332286,8.0,10.0,1601,1601,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:18510898-52059136,1359007,2.015197685574432,306,0.9995445103067252,13.578366796168332,674380,33.222925351705264,1446.1083728851552,1784,12804.506769763617,113.1570005336109,6.0,8.0,6524,6524,4.0,4.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr19:20573415-24631782,583108,1.9392975921245177,30,0.9850839166865712,14.056315497154792,300681,7.014048743397562,140.84356516739845,268,206.51404448464208,14.370596525010438,14.0,19.0,428,428,10.0,10.0,5.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr1:30028082-103863906,3007204,1.933088933414843,31,0.9952316348918882,11.4719589521537,1555648,6.285812926625384,56.17004320013682,492,645.14837726363,25.39977120494651,8.0,10.0,507,507,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr21:14338129-42955559,1324418,1.959041733352661,42,0.9944576256706538,10.222286648275658,676055,7.8616807695416115,85.0024949958858,452,573.2221272042515,23.94205770614237,8.0,10.0,470,470,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:16847850-20509431,94618,1.802350610511077,103,0.9956141236835958,12.847727532477428,52498,6.670269389093646,71.89357840785524,302,648.4686032590694,25.465046696581364,11.0,13.0,438,438,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:20609431-50364777,669926,1.7661608385708862,57,0.995907869403567,11.849069238333511,379313,5.574026164387618,44.06048045336652,377,623.4561357345899,24.969103622969527,10.0,11.0,387,387,4.0,4.0,1.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr15:29209443-82829645,2890018,2.6315354321746454,120,0.9996962826826986,83.894969705689,1098226,2.6755393975892754,8.625179426087387,1349,21211.58968379063,145.6419914852534,91.0,95.0,1535,1535,15.0,15.0,4.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383,2050672,2.6202049989905936,117,0.9997473083999407,82.45618989086923,782639,3.923351767145848,21.95338186167964,1831,26801.853960268887,163.7127177719217,78.0,82.0,2097,2097,14.0,14.0,4.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr17:396626-21566608,1573498,2.5734383535207166,93,0.9996871369821724,87.87182204602586,611439,2.6279775425875496,8.43003376419626,1159,19583.951945016943,139.94267378114847,106.0,112.0,1192,1192,24.0,24.0,6.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr18:10000-15410898,626953,2.469767698374244,37,0.9995765868620438,57.24881033042875,253852,3.321590498647411,13.481164330935965,1001,12916.800190231788,113.65210156539908,46.0,49.0,1102,1102,10.0,10.0,3.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr18:18510898-52059136,979829,2.463769974477929,97,0.9995598620875248,49.99303739539749,397696,3.5570456811215827,15.061425663998142,1029,12418.327203996383,111.43754844753352,27.0,29.0,1111,1111,7.0,7.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr19:20573415-24631782,315016,2.3587163244829807,47,0.9995860744724656,47.88235558384186,133555,3.613520783594976,14.671016360292027,858,12016.44415836871,109.61954277576928,18.0,22.0,899,899,9.0,9.0,4.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr1:30028082-103863906,3341054,2.6099354049474703,78,0.9996910857844644,76.68132767765773,1280130,2.930812526591642,10.228253591695422,1282,20313.960324479143,142.5270512024968,75.0,79.0,1346,1346,12.0,12.0,4.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr21:14338129-42955559,1093204,2.483978714025385,108,0.9995408612193524,54.49495913456623,440103,3.1562846488564964,11.611502566233844,954,11956.629063121229,109.346371970547,41.0,44.0,1011,1011,9.0,9.0,3.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr22:16847850-20509431,247816,2.535928450093121,107,0.9996634068874618,81.3360007367764,97723,3.0064837272635017,12.594483819017098,965,19495.375790917267,139.6258421314524,87.0,92.0,1550,1550,20.0,20.0,5.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr22:20609431-50364777,1779334,2.4718224845001786,67,0.9996385253414504,74.25560396083618,719848,2.730918997963914,8.777373607238221,1015,15378.206254505976,124.0088958684254,81.0,86.0,1070,1070,18.0,18.0,5.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr15:29209443-82829645,1566002,1.647465893501881,29,0.9955949237116012,12.901555199973068,950553,4.003522228571086,23.094519291499005,315,496.5140658447745,22.282595581412288,11.0,13.0,325,325,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr16:46385801-88389383,1827722,2.508112810885877,192,0.999944190879872,112.2177844866033,728725,8.457191490855939,85.79544240035506,7005,378538.2192452749,615.2545970939793,11.0,13.0,10494,10494,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr17:396626-21566608,654558,1.5871189251707607,36,0.9941979919619712,12.879726977353185,412420,2.9787834656514605,12.220732566914691,211,342.20369792264603,18.4987485501762,14.0,16.0,212,212,6.0,6.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr18:10000-15410898,507367,1.6697393536497072,38,0.9981852465890168,11.73499396105456,303861,15.087947049899698,316.0223140538711,760,1290.3017083097664,35.92076987356711,8.0,10.0,1123,1123,5.0,5.0,2.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr18:18510898-52059136,986803,1.7282044276785071,389,0.9994556806076716,12.581182136602452,571000,31.00228407247042,1212.7799104606893,1466,8473.425528550013,92.05121144531458,7.0,8.0,4711,4711,4.0,4.0,1.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr19:20573415-24631782,617360,1.6597171254439238,23,0.987207536391584,14.19764065726084,371968,3.737821379256984,46.722831125410615,225,173.8560904417606,13.185449952192023,14.0,19.0,330,330,11.0,11.0,5.0,0,1
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr1:30028082-103863906,2229724,1.6611937340658391,31,0.9945162785900168,11.034228526429269,1342243,5.114485547216936,46.0402438095214,396,408.28301167434665,20.206014245128767,9.0,11.0,502,502,4.0,4.0,2.0,0,1
