sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr10:133727527-135524747,117,126,10.594351538422677,126,0.9880460573547456,39586,58604,12,134.63214512716596,11.603109287047417,1.4804597701149425,8.900266022017188,2.2722347405607746,15.0,13.0,2.0,7.0,7.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,319,323,24.15280346539472,323,0.998860808438065,82184,128414,19,1626.247239049956,40.326755870637,1.5625372643977464,18.222287798760192,3.940321408098947,23.0,18.0,5.0,11.0,11.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,208,214,8.242555624120126,214,0.9862530265504564,748686,1147914,19,128.8755798609444,11.35233807904541,1.533240281293201,49.44426495351203,5.5282911183053285,10.0,8.0,2.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,336,351,8.441228426284548,351,0.9881599391812104,3098794,4781524,20,151.6349298992522,12.314013557701331,1.5430278821463712,82.91773678563014,6.751321581053574,10.0,8.0,2.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,193,199,7.513037284575666,199,0.9797462846225627,1234076,1919608,20,90.3700787010917,9.506317830847635,1.5555035147782752,50.09357661155912,5.313083141233335,9.0,7.0,2.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,334,333,8.69733897384182,333,0.990738500799926,3835588,6000330,30,200.72435594228864,14.167722327258137,1.5643837566453322,86.66560564621932,7.473603588685258,10.0,7.0,3.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:21178113-87668206,260,268,8.390903126436298,268,0.9874443553580357,2850210,4399715,26,143.06039377318228,11.960785667053075,1.5436464483832588,55.35147864938793,5.8072825716202745,10.0,8.0,2.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr3:60000-66170270,212,222,7.840631544426996,222,0.9812945540295948,2726079,4145226,27,92.25527257834707,9.6049608316925,1.5205823164267491,35.53966490334924,4.4265842737263705,10.0,8.0,2.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr6:62178589-95680543,260,281,7.909400885429544,281,0.981540570092534,1686639,2663003,27,102.5020515537117,10.124329684167328,1.578882368356458,86.35960637046546,6.697699649621771,10.0,7.0,3.0,5.0,5.0,0,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr9:70835468-92343416,174,174,7.642282709887155,174,0.9778842237819368,938814,1437314,22,79.38289352572654,8.909707824936042,1.5309907297832477,36.83086966947961,4.359476779764416,10.0,8.0,2.0,5.0,5.0,0,1
