sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
100_chr1,204.0,1.5297684629431578,0.0616051094560234,45.84604877302309,0.0094800573075516,0.0973655858481404,499.0,0.945645470561599,0.1037848716689129,0.1593655699411969,14.720300258654326,0.0920603389016528,0.780730036476377,-0.749038426466781,0.0628123271069777,-0.0409725445619351,0.0095139810937284,0.0,0.0100636833446975,0.0100636833446975
100_chr11,119.0,0.6534675812773401,0.0907978542699304,17.56770892043867,0.0104231789566582,0.1020939712062285,167.0,0.39466136324706,0.1106948629840265,0.4137889098571416,1.5017343077358842,0.1058295718098715,0.246104009883917,-0.407363571393423,0.0412429822318813,-0.0694518807521452,-0.0159079502925743,0.0,-0.0159575739029762,-0.0159575739029762
100_chr17,123.0,0.4466564207773023,0.0930288267454403,14.506649682475008,0.0060625426763556,0.0778623315625446,175.0,0.3155789566344617,0.1093474179555395,0.0884223046544651,-0.1255750653285203,0.0833715498992816,0.386259141133346,-0.0603972796439563,0.2197105065628765,0.110363088607337,0.163680785530538,0.0,0.162210036314307,0.162210036314307
100_chr2,168.0,1.052265188990528,0.0622356458675521,29.84070083144668,0.0115251952678163,0.1073554622169563,289.0,0.6763722838193953,0.1120962181606389,1.2805830556648448,6.486537546353299,0.1036135445536343,0.401630466584741,-0.650634722405787,0.0426443374084937,-0.0694518807521452,-0.0187621003736841,0.0,-0.0159575739029762,-0.0159575739029762
100_chr3,151.0,0.669458774807929,-0.0054961527287353,26.286743385246865,0.0120557755339055,0.1097987956851328,217.0,0.5377440211006979,0.1386288709527739,0.6575347690329603,0.9133291178363868,0.1216978860428095,0.225274929869569,-0.44418384493836,0.037030730944967,-0.101598140007807,-0.0435375277503999,0.0015020251652319,-0.0409717810563062,-0.0409717810563062
100_chr4,126.0,0.642866573839576,-0.0078866564750444,19.797162232484794,0.0112315928262739,0.1059792094057791,170.0,0.609484819855225,0.1430189824803487,0.4935144217622356,0.7044978764978773,0.1171429717898508,0.128293401009818,-0.514573172829758,-0.0251037763279783,-0.168122758808327,-0.1070395370076918,0.0,-0.1046982126913635,-0.1046982126913635
101_chr1,171.0,1.128341617211146,0.0938354523092626,34.148902661103456,0.00575254766691,0.0758455513982857,507.0,0.9887435446568764,0.0808929808990027,3.991511612214454,46.14742574178368,0.0674879499231293,0.937344392150232,-0.190997225060914,0.0384361816561079,-0.0424567992428948,0.0002544078910007,0.0,-0.0028882793248265,-0.0028882793248265
101_chr11,115.0,0.9283338770605528,0.0680066029709772,23.782659913091965,0.0189584920300366,0.1376898399666318,169.0,0.619146421477391,0.139815108090106,1.5408830556220394,3.8103739522177698,0.1415634518636426,0.306845500314283,-0.62148837674627,-0.300448367476911,-0.440263475567017,-0.3570797701256462,0.0,-0.386468347082073,-0.386468347082073
101_chr17,121.0,0.6391480766693683,0.1140247488609125,13.991650933499646,0.0069475182725276,0.0833517742614253,181.0,0.5890591292406346,0.079118717117602,0.1481595887403653,3.1668509179258906,0.077731394074998,0.666302128173095,0.0271540515037266,0.370722275148167,0.291603558030565,0.3280813915439329,0.002349666709757,0.332278283056929,0.332278283056929
101_chr2,168.0,3.57582787556469,0.5211842070824244,43.99719108926899,0.1556681183693022,0.3945479924791181,296.0,2.956560738735098,0.0943844606298848,6.353165136437674,42.66244047034867,0.1491430206415898,3.33285112207215,-0.24297675349254,0.359521170427595,0.2651367097977102,0.3568748339147475,0.0,0.3085937510153465,0.3085937510153465
