sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr14:19050000-107289540,57,6327428,7517529,1.2642884831698142,56,1.1880862473798592,56,11,1.7930516606254288,3.0,7.564715868754256,0.9743060989803912,6.0,6.0,32.03006795533399,5.65951128237536,10.0,7.0,0,1
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr15:29209443-77800000,57,4251892,5072415,1.1049489617590773,56,1.1929786064600434,56,17,1.3909322994954447,4.0,8.372097880190749,0.9738422840737814,7.0,7.0,31.80422609553407,5.6395235699067765,11.0,7.0,0,1
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:60000-8636921,96,658783,782734,1.105866810755782,100,1.1881532889483926,100,9,2.659398233022781,4.0,9.16533365311491,0.9813430487244704,8.0,8.0,44.15537896976147,6.644951389570993,13.0,9.0,0,1
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:8686921-32000000,70,2033339,2433099,1.101617701528817,71,1.1966033192710706,71,11,1.5335688284729958,4.0,9.569501199750755,0.9819099304427068,8.0,8.0,46.4042193039143,6.812064246901544,13.0,9.0,0,1
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr21:43005559-44632664,48,150800,179780,0.998208837889971,47,1.1921829720356236,47,9,1.1232525173352323,4.0,8.855722811671088,0.9748920478512774,8.0,8.0,33.09871327064674,5.753148118260709,12.0,8.0,0,1
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr14:19050000-107289540,76,5182583,5861828,1.187975826355247,76,1.1310632422217342,76,14,1.3994600068351772,3.0,10.14349562756641,0.9898804931585984,8.0,8.0,70.70763699465734,8.408783324278092,15.0,12.0,0,1
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr15:29209443-77800000,73,4661238,5333276,0.9740161974834948,73,1.1441761060422373,73,12,0.6290126237854783,5.0,12.443546328250134,0.9913778030353452,10.0,10.0,85.67871927050301,9.256279990930643,18.0,13.0,0,1
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:60000-8636921,119,681069,783116,0.755416724955509,123,1.1498352587406837,123,9,1.377097934804001,7.0,14.39526391599089,0.9915578450241728,13.0,13.0,88.7588279062583,9.421190365673452,20.0,13.0,0,1
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:8686921-32000000,94,2250170,2603543,0.8828880678828938,93,1.1570433154131978,93,12,0.7451204342057123,6.0,15.130192385464207,0.9935963601710236,13.0,13.0,119.16437979784476,10.916243850237349,22.0,16.0,0,1
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr21:43005559-44632664,75,173918,198439,1.1139882240668777,74,1.1409982922888504,74,8,1.891079324317134,5.0,12.421307742729333,0.9906173422198138,11.0,11.0,78.228834955364,8.844706606516917,18.0,13.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr14:19050000-107289540,75,3706875,4864724,1.5222539775228596,74,1.3123521328213477,74,17,2.936595286385499,3.0,7.632590254594503,0.976114668427614,6.0,6.0,46.25876708454504,6.80137979269979,11.0,8.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr15:29209443-77800000,67,2679796,3514872,1.4445537909330866,67,1.3116197321063738,67,23,2.7241703907152948,3.0,8.25672401929102,0.9769103086262924,6.0,6.0,47.79898025442844,6.913680658985374,12.0,9.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:60000-8636921,48,270292,330872,1.6336644332185468,47,1.224132509036557,47,14,3.6240647786167166,2.0,6.013810989596436,0.9678639941001642,5.0,5.0,28.5962642015888,5.347547494093792,8.0,6.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:8686921-32000000,71,971620,1216966,1.690089021181646,70,1.2525135881451477,70,14,3.9573393554789926,3.0,7.622949301167122,0.9798477388068269,6.0,6.0,48.376237084953566,6.955302803254044,11.0,8.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr21:43005559-44632664,44,49362,60948,1.8124420657818665,43,1.234739976904844,43,12,4.672822918647584,2.0,5.590190835055306,0.9653929867107066,4.0,4.0,27.229913099192373,5.218228923609272,8.0,6.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr14:19050000-107289540,72,7154353,8056898,1.050098712766991,71,1.126153423818118,71,15,0.7906226394234674,5.0,12.756282923137844,0.9928901768896006,10.0,10.0,99.29913266000896,9.964895015001863,18.0,13.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr15:29209443-77800000,75,5406501,6113985,0.9922330304801952,74,1.1308582262091926,74,15,0.6943880917400702,6.0,13.543557838979408,0.9925024806599786,11.0,11.0,95.27205702448413,9.76074059815566,19.0,13.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:60000-8636921,71,591031,663048,0.9305504902194834,70,1.1218516826557028,70,11,0.8770688693951341,6.0,12.674890149586062,0.9913481050410112,11.0,11.0,80.79051715094973,8.988354529665022,18.0,12.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:8686921-32000000,111,2220149,2524082,1.0347418674647773,110,1.136898080668496,110,12,1.240849573608655,6.0,15.13750203252124,0.994403939000744,13.0,13.0,129.7159294565464,11.389290120834854,22.0,16.0,0,1
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr21:43005559-44632664,66,116430,129272,1.1249513150745112,65,1.1103075694199898,65,6,1.3016761712052585,4.0,10.676226058575969,0.9902479058574896,9.0,9.0,69.65173661195688,8.345761595681779,15.0,11.0,0,1
