sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr5:100000-17500000,1.1167709022455183,4,2.645521503825504,1.0034352237666593,1.3118950606092414,315470,314391,0.5897800459707043,1.2315985700666991,18,1.109774107675386,17,17,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr6:60000-58087659,1.1179430842872051,5,2.178965016110732,1.0041479694437958,1.4469655923787637,1195400,1190463,0.6481056493094328,1.438947196307344,14,1.1995612515863223,13,13,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr6:62178589-95680543,0.9417848272518916,6,1.3522489161534446,1.0034279386330551,1.329778381934605,645156,642953,0.5742869745731091,1.1868899128266632,11,1.0894447727290557,10,10,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr7:62500000-74715724,1.132877071797498,6,1.9707307145649349,1.0040996683523007,1.428335919786122,207694,206847,0.6531687184064618,1.4600813040892529,11,1.208338240762599,10,10,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr8:48135599-86500000,3.653058700887315,5,102.66849832117856,1.0033704995224664,1.3186353105144724,722796,720369,0.6091856175083006,1.2925334710420082,54,1.1368964205423502,56,56,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF131OQD/problems/chr8:87000000-142766515,0.9885217078188424,5,1.5586158617958987,1.0034435543295654,1.3603399212071874,1104397,1100608,0.5948828801788708,1.2472458037999707,12,1.1168015955396782,11,11,2.0,1.0,1.0,1.0,1.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF654ZIL/problems/chr5:100000-17500000,1.2764017425764669,7,3.7012568074526047,1.005918237443292,1.922010762084349,546791,543575,0.7689359756307752,2.2040542744553044,25,1.4846057639842654,24,24,3.0,2.0,1.0,2.0,2.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF654ZIL/problems/chr6:60000-58087659,1.1432031909489948,7,2.2236541973551893,1.0069443808806235,2.1641171029685227,2090194,2075780,0.8032717009310787,2.596617687045164,18,1.6114023976167977,17,17,3.0,2.0,1.0,2.0,2.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF654ZIL/problems/chr6:62178589-95680543,0.9935954167115564,7,1.6967365981554292,1.0061099148499646,1.9784823391366428,1138682,1131768,0.7548829177632187,2.0785558351225646,16,1.4417197491615923,15,15,3.0,2.0,1.0,2.0,2.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF654ZIL/problems/chr7:62500000-74715724,1.2106104367415644,8,2.354502805712688,1.0074429151979165,2.11062464743077,358964,356313,0.8082218246002578,2.6693062231022195,18,1.633801157761317,17,17,3.0,2.0,1.0,2.0,2.0,0,1
H3K36me3_TDH_ENCODE/samples/aorta/ENCFF654ZIL/problems/chr8:48135599-86500000,2.70199364045216,6,58.71555831759699,1.005991545526668,1.9507304311856928,1274375,1266786,0.7671717015724785,2.187489354265064,64,1.4790163468552548,66,66,3.0,2.0,1.0,2.0,2.0,0,1
